code,detail,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
5276,NP,14,15,11,13,11,—,—,—,—,—
5276,EPS,0.04,0.04,0.03,0.05,0.04,—,—,—,—,—
5276,DPS,0.02,0.01,0.01,0.01,—,—,—,—,—,—
5276,Div Payout,44.8,30.0,53.3,—,—,—,—,—,—,—
5276,Shares,356,342,346,285,244,—,—,—,—,—
5276,BVPS,0.41,0.38,0.35,—,—,—,—,—,—,—
5276,OCF,18,6,9,13,12,—,—,—,—,—
5276,NP Margin,17.63,18.95,16.84,21.42,16.10,—,—,—,—,—
5276,ROE,11.57,13.30,10.28,14.68,14.91,—,—,—,—,—
5276,Revenue GR,2.26,24.06,6.25,-12.09,—,—,—,—,—,—
5276,Revenue GR 3Y avg,10.46,5.03,—,—,—,—,—,—,—,—
5276,Revenue GR 5Y avg,—,—,—,—,—,—,—,—,—,—
5276,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5276,EPS GR,—,—,-11.11,—,—,—,—,—,—,—
5276,EPS GR 3Y avg,-3.85,-3.85,—,—,—,—,—,—,—,—
5276,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
5276,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5276,OCF GR,188.93,-31.34,-29.55,9.84,—,—,—,—,—,—
5276,D/E,0.01,0.01,0.01,0.02,0.11,—,—,—,—,—
5276,Price,0.5050,0.4500,0.4250,1.4900,0.0000,0.0,0.0,0.0,0.0,0.0
8338,Year End,2019-03,2018-03,2017-03,2016-03,2015-03,2014-03,2013-03,2012-03,2011-03,2010-03
8338,Revenue,35,47,45,59,78,55,53,60,89,45
8338,NP,-12,-5,-3,-3,-4,-5,-5,-7,-2,-6
8338,EPS,-0.03,-0.01,0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.01,-0.02
8338,DPS,—,—,—,—,—,—,—,—,—,—
8338,Div Payout,—,—,—,—,—,—,—,—,—,—
8338,Shares,421,421,416,383,383,383,383,383,383,371
8338,BVPS,0.05,0.07,0.07,0.08,0.09,0.09,0.11,0.13,0.13,—
8338,OCF,-5,-5,-3,—,-1,-4,—,-4,-2,-5
8338,NP Margin,-33.44,-10.71,-5.63,-4.67,-5.42,-9.28,-9.30,-11.11,-2.54,-12.75
8338,ROE,-56.22,-17.46,-8.40,-9.13,-13.03,-13.71,-11.78,-13.94,-4.34,-10.73
8338,Revenue GR,-24.95,4.73,-23.06,-25.19,42.57,2.76,-11.25,-32.72,100.54,—
8338,Revenue GR 3Y avg,-15.43,-15.52,-6.38,3.10,9.15,-15.02,6.19,3.57,6.39,—
8338,Revenue GR 5Y avg,-8.40,-2.45,-5.63,-8.13,11.90,0.26,-6.38,-11.71,3.68,—
8338,Revenue GR 10Y avg,-4.16,-4.44,-8.72,-2.41,—,—,—,—,—,—
8338,EPS GR,—,—,—,—,—,—,—,—,—,—
8338,EPS GR 3Y avg,—,—,—,—,—,—,—,—,—,—
8338,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—
8338,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
8338,OCF GR,—,—,—,—,—,—,—,—,—,—
8338,D/E,0.01,—,—,0.01,0.01,0.02,0.04,—,—,—
8338,Price,0.1850,0.2200,0.2050,0.2100,0.5650,0.1550,0.2150,0.2450,0.2250,0.3400
5216,Year End,2019-03,2018-03,2017-03,2016-03,2013-12,2012-12,2011-12,2010-12,2009-12,2008-12
5216,Revenue,220,259,318,241,261,179,78,40,32,28
5216,NP,37,67,63,63,82,28,16,8,9,9
5216,EPS,0.03,0.05,0.05,0.05,0.06,0.02,0.01,0.01,0.01,0.01
5216,DPS,0.03,0.05,0.03,0.03,0.01,—,—,—,—,—
5216,Div Payout,111.8,79.7,84.9,32.6,—,—,—,—,—,—
5216,Shares,"1,350","1,350","1,350","1,350","1,350","1,145","1,350","1,350","1,351","1,350"
5216,BVPS,0.19,0.20,0.18,0.18,—,—,—,—,—,—
5216,OCF,67,111,74,75,64,-42,-4,—,—,—
5216,NP Margin,16.64,26.00,19.68,26.13,31.41,15.73,20.25,19.25,28.32,31.17
5216,ROE,13.77,25.47,24.76,26.93,56.76,35.04,37.91,22.42,—,—
5216,Revenue GR,-15.10,-18.77,31.93,-3.38,45.89,127.95,98.24,23.02,—,—
5216,Revenue GR 3Y avg,-3.10,-0.19,14.55,30.26,87.51,77.15,41.76,—,—,—
5216,Revenue GR 5Y avg,3.35,21.03,39.60,38.04,56.78,—,—,—,—,—
5216,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5216,EPS GR,-45.58,7.33,-0.64,-10.97,146.88,108.90,108.51,-16.32,—,—
5216,EPS GR 3Y avg,-16.59,-4.53,16.14,38.31,120.72,53.90,22.78,—,—,—
5216,EPS GR 5Y avg,1.58,25.97,40.08,36.29,57.02,—,—,—,—,—
5216,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
5216,OCF GR,-39.57,49.58,-1.20,7.23,—,—,—,—,—,—
5216,D/E,0.30,0.34,0.31,0.31,0.76,0.68,0.08,0.03,—,—
5216,Price,0.5150,0.8800,1.2600,1.3000,1.1400,2.1900,2.0200,0.0000,0.0,0.0
0091,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
0091,Revenue,282,294,399,719,642,524,277,282,174,188
0091,NP,-159,-44,-207,-19,-35,4,20,17,17,14
0091,EPS,-0.08,-0.04,-0.12,-0.01,-0.03,—,0.02,0.01,0.02,0.02
0091,DPS,—,—,—,—,—,—,—,—,—,—
0091,Div Payout,—,—,—,—,—,12.8,15.3,20.7,20.7,—
0091,Shares,"2,874","2,471","1,798","1,657","1,396","1,242","1,235","1,202","1,105",790
0091,BVPS,-0.02,0.03,0.12,0.17,0.19,0.20,0.19,0.15,0.16,—
0091,OCF,3,8,-45,56,-41,-6,3,27,-7,7
0091,NP Margin,-56.51,-15.14,-51.93,-2.57,-5.48,0.69,7.28,6.17,9.71,7.19
0091,ROE,—,-144.14,-134.56,-6.72,-13.23,1.53,9.14,8.98,10.59,10.60
0091,Revenue GR,-4.08,-26.46,-44.47,11.94,22.60,89.14,-1.71,61.72,-7.45,—
0091,Revenue GR 3Y avg,-26.83,-22.97,-8.66,37.43,31.60,44.33,13.73,7.89,40.92,—
0091,Revenue GR 5Y avg,-11.68,1.17,7.22,32.77,27.82,18.48,34.78,57.23,—,—
0091,Revenue GR 10Y avg,2.30,16.77,29.84,—,—,—,—,—,—,—
0091,EPS GR,—,—,—,—,—,-82.21,12.41,-6.19,-9.61,—
0091,EPS GR 3Y avg,—,—,—,—,—,-42.75,-1.58,-16.27,1.80,—
0091,EPS GR 5Y avg,—,—,—,—,—,-34.85,2.16,13.35,—,—
0091,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0091,OCF GR,-67.08,—,—,—,—,—,-90.08,—,—,—
0091,D/E,—,8.42,12.76,2.10,0.28,0.26,0.18,0.23,0.31,0.23
0091,Price,0.0100,0.0750,0.0600,0.1050,0.1550,0.3750,0.1900,0.1900,0.2200,0.3200
5141,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5141,Revenue,939,695,708,779,877,553,401,382,255,197
5141,NP,160,-145,55,172,180,149,101,83,68,45
5141,EPS,0.16,-0.15,0.06,0.19,0.21,0.17,0.12,0.10,0.09,0.06
5141,DPS,—,—,—,0.03,0.07,0.06,0.06,0.06,0.02,0.05
5141,Div Payout,—,—,—,16.4,33.8,39.7,54.3,26.0,26.0,—
5141,Shares,"1,014",985,922,922,881,867,867,850,792,792
5141,BVPS,1.02,0.77,1.27,1.20,0.82,0.74,0.69,0.43,0.47,—
5141,OCF,310,221,329,291,176,127,98,99,70,50
5141,NP Margin,17.06,-20.85,7.70,22.11,20.54,27.01,25.23,21.74,26.52,22.74
5141,ROE,15.37,-12.99,4.44,15.99,22.09,23.63,18.08,18.56,19.45,13.99
5141,Revenue GR,35.08,-1.87,-9.03,-11.21,58.67,37.74,4.94,49.70,29.67,—
5141,Revenue GR 3Y avg,6.43,-7.46,8.62,24.73,31.88,29.34,26.77,—,23.90,—
5141,Revenue GR 5Y avg,11.18,11.61,13.12,24.97,34.81,—,24.43,27.00,16.91,—
5141,Revenue GR 10Y avg,—,18.01,20.02,20.77,—,—,—,—,—,—
5141,EPS GR,—,—,-68.30,-8.70,18.69,47.47,19.44,14.35,51.26,—
5141,EPS GR 3Y avg,-5.42,—,-29.96,16.91,27.86,26.29,27.36,—,29.97,—
5141,EPS GR 5Y avg,-1.72,—,-9.56,16.89,29.31,—,24.81,26.31,23.66,—
5141,EPS GR 10Y avg,—,—,7.32,20.31,—,—,—,—,—,—
5141,OCF GR,40.03,-32.65,12.92,65.47,38.03,29.96,-1.33,42.46,38.77,—
5141,D/E,0.02,0.16,1.02,1.11,0.07,0.07,0.07,0.11,0.23,0.31
5141,Price,2.5100,0.5400,0.6800,0.9800,1.4000,2.9000,5.7900,2.3800,1.8300,2.2800
7119,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7119,Revenue,162,192,187,191,219,234,251,220,185,189
7119,NP,—,17,10,11,18,17,22,23,14,15
7119,EPS,—,0.13,0.07,0.08,0.14,0.12,0.16,0.18,0.11,0.11
7119,DPS,0.01,0.01,0.04,0.01,0.01,0.02,—,0.03,0.02,0.03
7119,Div Payout,16.0,31.3,33.0,15.4,10.3,15.8,—,18.7,18.7,—
7119,Shares,131,131,131,131,131,132,132,132,133,134
7119,BVPS,1.89,1.91,1.80,1.77,1.63,1.50,1.43,1.15,1.15,—
7119,OCF,7,17,10,7,14,12,11,4,10,4
7119,NP Margin,-0.01,9.02,5.47,5.62,8.28,7.04,8.65,10.65,7.64,8.12
7119,ROE,—,7.01,4.22,4.69,8.60,8.42,11.89,14.17,9.45,11.10
7119,Revenue GR,-15.83,3.09,-2.47,-12.77,-6.39,-6.54,14.15,18.60,-2.18,—
7119,Revenue GR 3Y avg,-5.41,-4.28,-7.31,-8.61,-0.04,8.16,9.81,1.64,5.46,—
7119,Revenue GR 5Y avg,-7.12,-5.16,-3.21,0.66,2.99,2.30,9.69,8.83,—,—
7119,Revenue GR 10Y avg,-2.53,2.00,2.63,—,—,—,—,—,—,—
7119,EPS GR,—,70.13,-4.99,-40.81,18.65,-28.81,-7.31,66.00,-6.99,—
7119,EPS GR 3Y avg,—,-1.46,-12.62,-20.63,-7.83,3.09,12.69,19.25,-6.97,—
7119,EPS GR 5Y avg,—,-4.17,-15.13,-5.11,3.87,2.28,4.37,11.51,—,—
7119,EPS GR 10Y avg,—,0.01,-2.72,—,—,—,—,—,—,—
7119,OCF GR,-59.93,69.53,46.37,-51.30,19.89,6.63,168.48,-56.56,131.47,—
7119,D/E,0.15,0.15,0.16,0.16,0.13,0.15,0.15,0.15,0.13,0.15
7119,Price,1.0700,1.0500,1.0400,0.9000,0.8800,0.8400,0.8500,0.8000,1.0600,1.1200
5132,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
5132,Revenue,868,624,534,609,649,657,485,473,396,399
5132,NP,33,27,32,27,45,59,50,44,29,23
5132,EPS,0.08,0.07,0.08,0.07,0.11,0.15,0.12,0.11,0.11,0.06
5132,DPS,0.04,0.04,0.03,0.05,0.07,0.07,0.06,0.04,0.03,0.03
5132,Div Payout,45.6,55.6,45.5,69.3,56.5,46.4,49.5,37.1,45.2,45.2
5132,Shares,401,402,403,404,402,402,400,400,267,400
5132,BVPS,0.85,0.81,0.77,0.73,0.70,0.64,0.57,0.54,0.43,0.43
5132,OCF,85,50,60,51,128,—,—,—,—,—
5132,NP Margin,3.82,4.36,6.04,4.36,6.99,9.03,10.23,9.39,7.33,5.82
5132,ROE,9.73,8.31,10.37,8.93,16.00,22.96,21.65,21.96,16.06,13.91
5132,Revenue GR,39.22,16.78,-12.26,-6.27,-1.20,35.61,2.42,19.41,-0.69,-22.41
5132,Revenue GR 3Y avg,12.57,-1.34,-6.69,7.89,11.12,18.37,6.70,-2.73,-2.31,-15.67
5132,Revenue GR 5Y avg,5.73,5.17,2.45,8.96,10.23,5.03,2.66,-6.59,-2.60,—
5132,Revenue GR 10Y avg,5.38,3.91,-2.18,3.02,—,—,—,—,—,—
5132,EPS GR,22.37,-15.73,22.10,-41.95,-23.80,19.69,11.51,53.10,24.93,-12.15
5132,EPS GR 3Y avg,7.98,-15.78,-18.56,-19.10,0.56,26.90,28.72,18.89,7.68,-12.36
5132,EPS GR 5Y avg,-11.05,-11.44,-6.34,-2.00,14.23,17.53,16.34,5.18,-0.75,—
5132,EPS GR 10Y avg,2.25,1.51,-0.74,-1.38,—,—,—,—,—,—
5132,OCF GR,70.87,-17.66,18.82,-60.40,281.13,-25.43,-13.01,45.95,69.27,-62.59
5132,D/E,0.06,0.02,0.10,0.18,0.27,0.38,0.05,0.02,0.05,0.09
5132,Price,0.9600,0.9850,0.9400,1.0000,1.1000,1.5800,4.4000,1.9400,1.0500,1.0100
7212,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2010-09,2009-09,2008-09
7212,Revenue,418,689,355,270,167,93,57,44,46,56
7212,NP,2,30,33,21,16,8,7,-12,—,-17
7212,EPS,—,0.03,0.03,0.02,0.02,0.02,0.03,-0.08,—,-0.12
7212,DPS,—,—,—,—,—,—,—,—,—,—
7212,Div Payout,—,—,—,—,—,—,—,—,—,—
7212,Shares,"1,155","1,155","1,009",887,722,393,219,141,141,141
7212,BVPS,0.44,0.44,0.39,0.29,0.30,0.12,0.13,—,—,—
7212,OCF,67,-107,-81,19,-16,-2,-2,8,4,—
7212,NP Margin,0.42,4.36,9.31,7.84,9.77,8.80,12.40,-26.15,0.73,-29.71
7212,ROE,0.35,6.06,7.94,7.07,9.29,10.91,22.62,-73.00,1.71,-63.89
7212,Revenue GR,-39.32,94.19,31.37,61.46,79.24,64.18,11.89,-3.81,—,—
7212,Revenue GR 3Y avg,15.68,60.30,56.07,68.12,36.78,18.17,0.33,11.05,—,—
7212,Revenue GR 5Y avg,34.98,64.71,39.54,32.77,19.11,18.53,—,—,—,—
7212,Revenue GR 10Y avg,25.56,—,—,—,—,—,—,—,—,—
7212,EPS GR,-94.23,-20.49,36.82,5.29,8.61,-61.08,—,—,—,—
7212,EPS GR 3Y avg,-60.26,4.63,16.09,-23.65,—,66.69,—,—,—,—
7212,EPS GR 5Y avg,-40.95,-13.50,—,44.63,—,—,—,—,—,—
7212,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
7212,OCF GR,—,—,—,—,—,—,—,114.92,—,—
7212,D/E,0.23,0.29,0.14,0.07,0.09,0.11,0.01,0.30,0.18,0.28
7212,Price,0.2350,0.2050,0.5200,0.6000,0.5900,0.6000,0.4300,0.3300,0.2500,0.2550
7277,Year End,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06,2010-06
7277,Revenue,"2,386","3,111","3,393","2,534","2,358","2,552","2,237","1,634","1,208","1,139"
7277,NP,536,510,371,295,275,216,193,177,160,125
7277,EPS,0.10,0.09,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.03
7277,DPS,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01
7277,Div Payout,35.3,29.8,34.3,40.9,31.5,37.9,40.0,40.2,40.2,34.6
7277,Shares,"5,638","5,636","5,410","5,244","5,091","5,053","4,867","4,657","4,355","4,336"
7277,BVPS,0.67,0.62,0.52,0.44,0.38,0.31,0.27,0.24,0.13,0.11
7277,OCF,334,442,592,442,407,130,344,129,168,201
7277,NP Margin,22.45,16.41,10.92,11.64,11.67,8.46,8.64,10.83,12.60,10.38
7277,ROE,14.70,15.44,13.41,13.42,15.55,14.83,15.18,19.92,28.72,25.77
7277,Revenue GR,-23.28,-8.32,33.87,7.48,-7.58,14.06,36.93,35.21,6.08,3.13
7277,Revenue GR 3Y avg,-1.99,9.67,9.96,4.25,13.01,28.29,25.23,13.94,14.87,33.70
7277,Revenue GR 5Y avg,-1.33,6.81,15.74,15.97,15.66,18.23,22.92,27.94,28.17,35.02
7277,Revenue GR 10Y avg,8.01,14.58,21.69,21.91,24.97,—,—,—,—,—
7277,EPS GR,4.86,32.26,21.89,4.07,25.00,8.82,4.47,8.64,28.12,30.63
7277,EPS GR 3Y avg,19.12,18.83,16.61,12.28,12.43,7.29,13.29,22.05,26.75,34.34
7277,EPS GR 5Y avg,17.07,17.94,12.51,9.95,14.62,15.63,18.24,27.54,27.45,29.35
7277,EPS GR 10Y avg,16.35,18.09,19.79,18.38,21.76,—,—,—,—,—
7277,OCF GR,-24.31,-25.37,33.83,8.71,212.50,-62.17,166.00,-23.15,-16.22,32.77
7277,D/E,0.35,0.35,0.32,0.30,0.30,0.54,0.51,0.21,0.10,0.14
7277,Price,3.2600,3.0900,1.9200,1.5400,1.5900,3.7900,2.8200,2.3500,2.7600,1.0500
6947,Year End,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12
6947,Revenue,"6,297","6,527","6,340","6,597","6,914","7,019","6,733","6,361","5,964","5,406"
6947,NP,"1,433","1,541","1,477","1,633","1,723","2,031","1,706","1,206","1,254","1,178"
6947,EPS,0.18,0.20,0.19,0.21,0.22,0.26,0.22,0.15,0.16,0.15
6947,DPS,0.18,0.19,0.19,0.21,0.24,0.26,0.17,0.22,0.15,0.17
6947,Div Payout,101.2,98.4,102.7,96.9,104.0,97.6,83.7,143.9,111.8,114.9
6947,Shares,"7,775","7,775","7,775","7,775","7,775","7,775","7,775","7,775","7,775","7,775"
6947,BVPS,0.09,0.08,0.07,0.07,0.07,0.08,0.07,0.03,0.16,0.17
6947,OCF,"2,062","2,176","2,577","1,532","2,225","2,699","2,059","2,270","2,367","2,310"
6947,NP Margin,22.75,23.61,23.29,24.75,24.91,28.94,25.33,18.96,21.03,21.79
6947,ROE,214.97,258.54,284.53,314.39,285.78,301.54,369.91,144.16,90.96,82.15
6947,Revenue GR,-3.52,2.94,-3.89,-4.58,-1.49,4.23,5.86,6.66,10.31,10.12
6947,Revenue GR 3Y avg,-1.54,-1.90,-3.33,-0.68,2.82,5.58,7.59,9.02,7.40,7.41
6947,Revenue GR 5Y avg,-2.15,-0.62,-0.06,2.04,5.04,7.41,6.94,7.83,10.30,13.39
6947,Revenue GR 10Y avg,2.52,3.09,3.81,6.09,9.14,—,—,—,—,—
6947,EPS GR,-7.07,4.21,-9.52,-5.41,-14.94,19.18,41.29,-3.73,6.27,17.72
6947,EPS GR 3Y avg,-4.31,-3.74,-10.04,-1.39,12.72,17.47,13.07,6.39,2.73,2.25
6947,EPS GR 5Y avg,-6.75,-2.00,4.16,5.46,7.94,15.19,8.08,1.81,8.43,19.26
6947,EPS GR 10Y avg,3.64,2.92,2.98,6.94,13.46,—,—,—,—,—
6947,OCF GR,-5.26,-15.55,68.15,-31.13,-17.56,31.09,-9.30,-4.11,2.49,39.55
6947,D/E,6.76,3.73,5.19,3.46,0.05,0.36,0.67,3.42,0.41,0.80
6947,Price,4.4600,4.5000,5.1000,4.8300,5.4000,6.1700,4.9600,5.2900,3.8800,2.4600
0029,Year End,2019-09,2018-09,2017-09,2016-09,2015-09,2014-09,2013-09,2012-09,2011-09,2010-09
0029,Revenue,57,57,63,167,134,110,48,70,98,73
0029,NP,-3,-18,-2,13,-17,-6,-11,6,20,4
0029,EPS,—,-0.03,—,0.03,-0.04,-0.02,-0.04,0.02,0.09,0.02
0029,DPS,—,—,—,—,—,—,—,—,—,—
0029,Div Payout,—,—,—,—,—,—,—,—,—,42.3
0029,Shares,658,654,561,507,494,387,354,314,225,202
0029,BVPS,0.09,0.16,0.16,0.17,0.19,0.24,0.24,0.23,0.22,0.14
0029,OCF,28,20,35,-93,-103,-66,-13,-6,6,14
0029,NP Margin,-5.02,-31.41,-2.65,7.78,-12.51,-5.15,-22.42,8.56,19.96,5.86
0029,ROE,-4.59,-22.54,-1.85,17.08,-23.77,-8.05,-17.60,10.33,44.60,15.21
0029,Revenue GR,-0.90,-9.68,-62.08,24.90,22.07,127.19,-30.53,-28.94,33.49,63.94
0029,Revenue GR 3Y avg,-30.25,-24.65,-16.69,51.31,24.43,3.89,-12.98,15.85,23.45,24.19
0029,Revenue GR 5Y avg,-12.35,3.48,-1.82,11.32,12.81,19.67,-1.47,12.69,28.07,—
0029,Revenue GR 10Y avg,2.42,0.97,5.19,19.41,—,—,—,—,—,—
0029,EPS GR,—,—,—,—,—,—,—,-78.29,309.15,566.23
0029,EPS GR 3Y avg,—,—,—,—,—,—,—,80.89,208.66,—
0029,EPS GR 5Y avg,—,—,—,-21.63,—,—,—,—,—,—
0029,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
0029,OCF GR,37.73,-41.94,—,—,—,—,—,—,-58.08,43.15
0029,D/E,4.25,4.33,2.28,3.37,4.19,3.49,3.91,0.02,0.02,0.05
0029,Price,0.0400,0.0800,0.1450,0.1600,0.2000,0.3000,0.2900,0.3800,0.4100,0.1400
7528,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
7528,Revenue,218,232,246,222,211,227,214,184,191,276
7528,NP,6,5,51,24,21,24,20,19,9,16
7528,EPS,0.06,0.06,0.55,0.26,0.23,0.26,0.22,0.20,0.10,0.17
7528,DPS,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03
7528,Div Payout,39.6,6.4,13.0,12.9,10.9,13.2,13.7,30.0,30.0,—
7528,Shares,93,93,93,93,93,93,93,93,93,93
7528,BVPS,4.31,4.29,3.96,3.81,3.48,3.20,3.05,2.68,2.68,—
7528,OCF,21,47,13,21,10,74,10,-4,35,7
7528,NP Margin,2.55,2.30,20.67,10.75,9.94,10.68,9.50,10.47,4.87,5.69
7528,ROE,1.40,1.35,13.53,6.98,6.60,8.19,7.40,7.48,3.80,6.74
7528,Revenue GR,-6.38,-5.61,10.80,5.31,-7.05,6.16,16.29,-3.61,-30.94,—
7528,Revenue GR 3Y avg,-0.70,3.27,2.74,1.29,4.69,5.97,-8.18,-8.31,-0.02,—
7528,Revenue GR 5Y avg,-0.85,1.68,6.01,3.10,-5.24,-0.99,2.30,3.96,—,—
7528,Revenue GR 10Y avg,-0.92,1.99,4.98,—,—,—,—,—,—,—
7528,EPS GR,3.82,-89.51,113.04,13.93,-13.50,19.41,5.49,107.39,-40.94,—
7528,EPS GR 3Y avg,-38.55,-36.62,28.05,5.57,2.90,37.72,8.92,-20.11,-13.45,—
7528,EPS GR 5Y avg,-25.55,-23.44,21.47,20.82,5.94,-8.48,7.24,54.35,—,—
7528,EPS GR 10Y avg,-17.46,-9.39,36.92,—,—,—,—,—,—,—
7528,OCF GR,-54.70,265.19,-38.72,114.76,-86.84,668.38,—,—,399.45,—
7528,D/E,0.14,0.16,0.20,0.33,0.33,0.34,0.20,0.04,0.04,0.03
7528,Price,1.7200,1.7900,1.7000,1.5000,1.7600,1.7700,1.5200,1.1000,1.0400,1.1200
5908,Year End,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12
5908,Revenue,"6,010","5,510","5,271","5,572","5,339","5,079","4,746","4,261","3,868","3,560"
5908,NP,45,52,50,37,60,175,78,44,28,21
5908,EPS,0.28,0.33,0.32,0.23,0.38,1.11,0.49,0.28,0.18,0.14
5908,DPS,0.10,0.10,0.10,0.10,0.10,0.09,0.07,0.04,0.03,0.03
5908,Div Payout,31.7,30.1,31.8,34.0,9.1,17.0,14.1,19.5,19.5,—
5908,Shares,158,158,158,158,158,158,158,158,158,158
5908,BVPS,3.72,3.50,3.28,3.08,2.89,2.03,1.84,1.17,1.17,—
5908,OCF,32,10,46,-19,56,64,-9,15,57,164
5908,NP Margin,0.74,0.95,0.96,0.66,1.12,3.44,1.64,1.04,0.72,0.60
5908,ROE,7.65,9.48,9.83,7.60,12.98,47.25,30.32,21.79,16.11,13.86
5908,Revenue GR,9.09,4.52,-5.40,4.36,5.12,7.03,11.38,10.16,8.65,—
5908,Revenue GR 3Y avg,2.55,1.05,1.24,5.50,7.81,9.51,10.06,5.56,4.68,—
5908,Revenue GR 5Y avg,3.42,3.03,4.35,7.58,8.45,6.99,7.07,7.35,—,—
5908,Revenue GR 10Y avg,5.19,5.03,5.84,—,—,—,—,—,—,—
5908,EPS GR,-14.38,3.19,37.03,-38.53,-65.73,124.84,75.33,58.75,31.26,—
5908,EPS GR 3Y avg,6.58,-4.56,-33.91,-22.05,10.54,84.28,54.02,247.56,168.06,—
5908,EPS GR 5Y avg,-23.91,-7.71,2.62,5.68,23.00,177.82,121.74,38.80,—,—
5908,EPS GR 10Y avg,45.39,43.06,19.35,—,—,—,—,—,—,—
5908,OCF GR,227.97,-78.96,—,—,-11.13,—,—,-72.89,-65.22,—
5908,D/E,0.05,0.05,—,—,—,—,0.15,0.26,0.37,0.48
5908,Price,2.6200,2.3000,3.9800,4.4700,4.0000,5.3800,6.4500,2.2500,1.5600,1.0500
7114,Year End,2017-08,2016-08,2015-08,2014-08,2013-08,2012-08,2011-08,2010-08,2009-08,2008-08
7114,Revenue,192,176,224,179,178,168,172,187,169,162
7114,NP,2,-11,—,2,-10,3,5,3,-2,-2
7114,EPS,0.01,-0.07,—,0.01,-0.08,0.02,0.04,0.02,-0.01,-0.01
7114,DPS,—,—,—,—,—,—,—,—,—,—
7114,Div Payout,—,—,—,—,—,—,—,—,—,—
7114,Shares,193,159,90,250,125,125,125,125,125,125
7114,BVPS,—,—,—,—,—,—,—,—,—,—
7114,OCF,-1,-1,8,-35,—,16,6,7,7,2
7114,NP Margin,1.20,-6.03,0.18,1.29,-5.48,1.65,2.73,1.57,-0.91,-1.14
7114,ROE,3.39,-18.16,0.82,5.13,-20.07,5.38,9.85,6.62,-3.55,-4.12
7114,Revenue GR,9.22,-21.34,25.18,0.54,5.98,-2.28,-8.00,10.61,—,—
7114,Revenue GR 3Y avg,2.45,-0.34,10.08,1.35,-1.60,-0.19,2.04,4.47,—,—
7114,Revenue GR 5Y avg,2.76,0.50,3.70,1.16,1.93,0.50,0.29,—,—,—
7114,Revenue GR 10Y avg,1.62,0.39,—,—,—,—,—,—,—,—
7114,EPS GR,—,—,-91.39,—,—,-40.95,60.30,—,—,—
7114,EPS GR 3Y avg,-13.31,—,-58.44,-21.04,—,—,—,—,—,—
7114,EPS GR 5Y avg,-11.49,—,-41.60,—,—,—,11.93,—,—,—
7114,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—
7114,OCF GR,—,—,—,—,-99.85,154.50,-1.84,-8.07,—,—
7114,D/E,0.31,0.46,0.74,0.95,0.30,0.24,0.13,0.18,0.21,0.24
7114,Price,0.3400,0.3200,0.3650,0.3050,0.2900,0.3950,0.3700,0.3200,0.4000,0.3500
5835,Year End,2019-06,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12,2010-12,2009-12,2008-12
5835,Revenue,12,106,94,86,99,97,39,45,64,99
5835,NP,-46,5,—,7,13,3,4,-16,-28,-11
5835,EPS,-0.16,0.02,—,0.03,0.05,0.01,0.01,-0.06,-0.10,-0.04
5835,DPS,—,—,—,—,—,—,—,—,—,—
5835,Div Payout,—,—,—,—,—,—,—,—,—,—
5835,Shares,285,269,264,263,263,263,263,263,263,263
5835,BVPS,0.08,—,—,—,—,—,—,—,—,—
5835,OCF,7,30,20,-13,22,67,-13,12,5,—
5835,NP Margin,-392.24,4.87,0.42,8.33,12.74,3.37,9.83,-36.08,-43.09,-11.11
