code,name,category,Annual,nYear,3G2H,PE Value,EPS GR Value,intrinsic,Price_A,Price_B,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE,ROE2,D/E,D/E2,NPM avg,P/E min,P/E max,P/E mid,P/E avg,EPS GR min,EPS GR 3Y avg,EPS GR 5Y avg,EPS GR 10Y avg,EY avg,EY 3Y avg,EY 5Y avg,EY 10Y avg,DY avg,DY 3Y avg,DY 5Y avg,DY 10Y avg,DPayout avg,check NP,check EPS GR,check OCF,neg Revenue,neg NP,neg EPS GR,neg OCF,Revenue start,Revenue end,EPS start,EPS end,OCF start,OCF end,EY level,DY level,Revenue Growth,EPS Growth,OCF Growth,ROE Health,D/E Health
8583,MAH SING GROUP BERHAD,Property,2019-12-01,10,2.0,1.31,0.0,1.17,0.88,0.52,0.44,0.305,0.95,1.44,5.0,0.08,0.18,0.04,10.23,5.73,2.26,0.09,0.09,10.86,9.67,23.0,16.34,14.51,0.0,-30.65,-22.66,-5.84,7.38,7.79,8.56,7.38,3.75,6.05,5.58,3.75,46.68,1,0,0,1+2+3+4,+,1+2+3+4+5+7+10,+,1110,1790,0.08,0.04,-302,416,0,5,0.0,0.0,1.0,0.0,1.0
8494,LBI CAPITAL BERHAD,Property,2018-12-01,10,1.0,0.71,0.0,0.71,0.53,0.52,0.42,0.345,0.875,1.39,7.0,0.06,0.14,0.05,11.9,4.4,2.54,0.02,0.03,25.61,4.39,19.17,11.78,11.76,0.0,-38.19,-14.69,-7.39,10.72,12.18,11.6,10.72,3.37,6.47,5.13,3.37,17.78,1,0,0,1+2+3+6+9+10,+,1+2+6+8+10,+,59,15,0.05,0.04,14,-1,0,5,0.0,0.0,0.0,0.0,1.0
8206,ECO WORLD DEVELOPMENT GROUP BERHAD,Property,2019-10-01,10,1.5,6.65,0.59,0.48,0.36,0.49,0.4,0.295,0.9,1.55,6.0,0.07,0.18,0.0,0.0,4.53,4.55,0.37,0.4,1.05,-24.0,214.0,95.0,46.79,8.37,8.37,9.62,54.81,1.61,6.1,4.83,1.61,0.0,0.0,0.0,0.0,5.0,0,0,0,2+6+7+8+10,8+9+10,2+5+7+8+9+10,10,31,2462,-0.01,0.07,0,543,0,0,0.0,0.0,0.5,0.0,1.0
8141,MAJUPERAK HOLDINGS BERHAD,Property,2018-12-01,10,1.0,-0.23,-0.05,-0.16,-0.12,0.26,0.365,0.18,0.415,0.67,-15.0,-0.02,-0.05,0.0,0.0,-3.7,2.03,0.05,0.06,3.91,-28.0,51.0,11.5,11.29,2.51,-25.26,0.0,2.51,-0.58,-3.46,1.61,-0.58,0.56,1.88,1.13,0.56,3.61,0,0,0,2+4+6+10,2+6+9+10,1+2+3+5+6+8+9+10,1+2+3+4+5+6+9,11,27,-0.04,0.02,1,0,0,0,0.0,0.0,0.0,0.0,1.0
7889,THRIVEN GLOBAL BERHAD,Property,2019-12-01,7,2.0,0.46,0.09,0.25,0.19,0.25,0.22,0.14,0.48,0.37,7.0,0.03,0.14,0.0,0.0,8.38,8.85,0.05,0.05,5.4,-8.5,39.5,15.5,13.99,2.96,0.0,8.11,2.96,5.37,12.42,5.61,0.0,0.0,0.0,0.0,0.0,1.37,0,0,0,1+6,3,1+2+3+4+5,4+5+7,47,236,0.02,0.03,-99,9,0,0,0.5,0.0,0.5,0.0,1.0
7765,RAPID SYNERGY BERHAD,Property,2018-12-01,10,0.5,7.7,1.03,0.21,0.16,5.67,5.64,5.43,6.17,1.37,121.0,0.05,0.01,0.0,0.0,3.39,0.4,0.88,0.86,0.05,-285.0,593.0,154.0,94.54,20.5,0.0,-27.13,20.5,-0.07,0.11,-0.22,-0.07,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+6+10,3+4+7+9,1+2+3+4+6+7+8+9+10,7+10,15,31,0.06,0.01,-6,12,0,0,0.0,0.0,0.5,0.0,0.0
7617,MAGNA PRIMA BERHAD,Property,2018-12-01,10,1.0,-1.05,-0.0,-1.07,-0.8,0.88,0.815,0.7,1.25,1.46,-8.0,-0.1,-0.12,0.0,0.0,-6.69,-9.9,0.0,0.25,-8.62,-25.75,46.75,10.5,7.16,0.0,0.0,0.0,0.0,7.35,-2.54,15.29,7.35,1.6,1.86,2.06,1.6,6.95,0,0,0,1+2+3+6+7+9+10,1+5+9,1+2+3+4+5+8+9+10,5+6+7+8+9,192,33,0.03,-0.17,41,31,0,0,0.0,0.0,0.0,0.0,1.0
7323,KEN HOLDINGS BERHAD,Property,2018-12-01,10,2.0,0.11,0.04,0.08,0.06,0.45,0.415,0.34,0.66,1.78,35.0,0.01,0.02,0.02,3.61,0.66,7.96,0.0,0.0,34.43,2.25,20.0,11.12,8.88,3.66,4.68,3.66,14.68,16.19,28.22,23.56,16.19,2.76,4.38,3.73,2.76,21.03,1,0,0,1+4+7+10,+,1+4+7+10,+,31,64,0.05,0.14,-9,31,0,5,0.0,0.0,1.0,0.0,1.0
7249,EWEIN BERHAD,Property,2018-12-01,10,2.0,4.78,0.78,1.32,0.99,0.36,0.33,0.185,0.73,0.88,2.0,0.14,0.42,0.0,0.0,15.67,18.2,0.21,0.21,9.65,4.23,64.0,34.12,23.54,5.54,33.96,71.72,5.54,7.86,12.92,9.57,7.86,2.09,1.99,1.65,2.09,25.79,1,0,0,3+5+6+7+8+10,+,2+3+6+7+8+10,+,98,199,0.07,0.13,8,-31,0,0,0.0,0.0,0.0,1.0,1.0
7198,DPS RESOURCES BERHAD,Property,2019-03-01,5,1.5,-0.15,0.0,0.2,0.15,0.05,0.065,0.035,0.09,0.21,3.0,0.02,0.31,0.0,0.0,9.9,-1.87,0.07,0.09,-17.95,-7.5,-7.5,-7.5,-7.5,0.0,0.0,0.0,0.0,-2.67,-4.44,-2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+4,1+2+3+4+5,1+2+3+4+5,1+2+5,55,30,0.0,0.0,-19,-6,0,0,0.0,0.0,0.5,0.0,1.0
7189,MB WORLD GROUP BERHAD,Property,2018-12-01,10,2.5,-15.79,3.09,2.35,1.76,1.17,0.9,0.89,1.75,1.76,3.0,0.35,0.39,0.1,11.11,19.71,23.72,0.2,0.35,5.68,-102.0,11.76,-45.12,-9.86,8.82,75.2,0.0,8.82,8.59,15.49,8.19,8.59,1.07,0.78,0.47,1.07,4.21,0,0,0,6+8+10,5+6+7,4+5+6+7+9+10,1+2+6+7,137,287,0.11,0.31,24,-80,0,5,0.5,0.0,0.0,1.0,1.0
7131,ACME HOLDINGS BERHAD,Property,2019-03-01,9,1.0,0.4,0.41,0.15,0.11,0.22,0.225,0.165,0.335,0.34,8.0,0.03,0.13,0.0,0.0,8.24,12.88,0.0,0.0,7.05,-25.0,52.0,13.5,11.11,13.74,41.04,46.93,13.74,2.99,6.05,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+2+3+6+7+8+9,3+7,2+3+4+6+7+8+9,2+4,64,27,0.02,0.04,16,10,0,0,0.0,0.0,0.0,0.0,1.0
7105,HCK CAPITAL GROUP BERHAD,Property,2018-12-01,10,0.5,-0.47,0.0,0.2,0.15,1.22,1.21,1.18,1.3,0.49,74.0,0.02,0.02,0.0,0.0,3.33,3.53,1.05,0.72,10.49,-187.0,140.0,-23.5,57.05,0.0,-29.65,-10.13,0.0,0.72,0.79,0.98,0.72,0.0,0.0,0.0,0.0,0.0,0,0,0,3+4+7+10,7+9,3+6+7+8+9+10,2+5,24,38,0.01,0.01,4,19,0,0,0.0,0.0,0.5,0.0,0.0
7079,TIGER SYNERGY BERHAD,Property,2018-06-01,9,1.0,-0.04,-0.0,-0.1,-0.08,0.06,0.1,0.03,0.135,0.23,-16.0,-0.01,-0.1,0.0,0.0,-2.78,-1.69,0.03,0.04,-27.59,-6.5,15.5,4.5,0.96,0.0,0.0,0.0,0.0,-64.56,-23.31,-17.99,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+5+6+8+9,1+2+3+4+7+8+9,1+2+3+4+5+6+7+8+9,1+2+3+4+5+6+7+8+9,11,11,-0.56,-0.03,-4,-6,0,0,0.0,0.0,0.0,0.0,1.0
7077,GSB GROUP BERHAD,Property,2019-03-01,10,2.0,-0.03,0.0,0.2,0.15,0.63,0.485,0.4,1.1,0.105,20.0,0.02,0.04,0.0,0.0,23.24,-4.06,0.2,0.2,-3.21,-10.0,7.0,-1.5,-4.1,0.0,0.0,0.0,0.0,-1.05,-10.35,-12.32,-1.05,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+6+7+8+10,1+2+3+4+5+6+10,1+2+3+4+5+6+7+9+10,1+2+4+5+6+7+8,18,30,-0.01,-0.02,1,-7,0,0,0.0,0.0,0.0,1.0,1.0
7066,YONG TAI BERHAD,Property,2019-06-01,9,1.0,-1.72,-0.0,-0.8,-0.6,0.14,0.07,0.035,0.35,0.61,-1.0,-0.08,-1.14,0.0,0.0,-12.7,-22.48,0.33,0.47,-6.94,-30.5,73.5,21.5,16.78,0.0,0.0,0.0,0.0,-828.35,-15.23,-3.14,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+4+6+7,1+6+7+8+9,1+3+4+5+6+7+8+9,2+3+4+6+8,204,100,-0.01,-0.16,13,60,0,0,0.0,0.0,0.0,0.0,1.0
7055,PLB ENGINEERING BERHAD,Property,2019-08-01,10,0.0,-2.88,0.0,1.15,0.86,1.18,1.19,0.98,1.6,1.38,16.0,0.08,0.07,0.0,0.0,5.51,5.0,1.27,1.37,3.78,-123.0,51.0,-36.0,-3.78,0.0,0.0,-11.61,0.0,4.97,2.3,1.8,4.97,1.69,0.16,1.9,1.69,44.16,0,0,0,2+3+5+6+9+10,2+4,1+2+3+4+5+10,1+3+5+9+10,101,243,0.04,0.07,-15,-64,0,0,0.0,0.0,0.0,0.0,0.0
7010,GRAND HOOVER BERHAD,Property,2019-06-01,8,1.0,-0.96,-0.0,-0.7,-0.52,0.44,0.5,0.345,0.635,1.08,-8.0,-0.07,-0.14,0.0,0.0,-6.08,-6.26,0.07,0.08,0.62,-16.5,44.0,13.75,7.76,0.0,0.0,0.0,0.0,-2.05,-5.47,-3.55,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2+3+4+7+8,1+2+3+6,1+2+3+4+6+7+8,1+2+4+6,39,63,0.01,-0.07,6,-3,0,0,0.0,0.0,0.0,0.0,1.0
7007,ARK RESOURCES HOLDINGS BERHAD,Property,2018-12-01,5,1.5,-0.19,-0.0,-0.3,-0.22,0.19,0.16,0.115,0.33,0.27,-6.0,-0.03,-0.19,0.0,0.0,-10.56,-16.58,0.0,0.0,-11.81,-7.3,20.0,6.35,1.9,0.0,0.0,0.0,0.0,-4.6,-9.33,-4.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5,1+2,1+2+3+4+5,2+4+5,7,3,0.0,-0.05,-1,1,0,0,0.0,0.0,0.5,0.0,1.0
7003,Y&G CORPORATION BHD,Property,2018-12-01,9,1.0,1.03,0.0,0.27,0.2,0.76,0.72,0.65,0.995,1.34,39.0,0.02,0.03,0.0,0.0,1.37,4.17,0.02,0.03,9.69,10.09,93.0,51.54,31.32,0.0,-27.61,-4.34,0.0,5.58,4.47,6.15,0.0,1.56,1.67,2.8,0.0,34.61,1,0,0,1+2+3+5+6+9,+,2+3+7+8+9,+,37,65,0.01,0.04,0,-22,0,0,0.0,0.0,0.0,0.0,1.0
6912,PASDEC HOLDINGS BERHAD,Property,2018-12-01,9,1.0,-0.05,-0.0,-0.4,-0.3,0.24,0.205,0.15,0.42,0.82,-5.0,-0.04,-0.2,0.0,0.0,-4.99,-5.93,0.0,0.0,-2.97,-15.5,18.0,1.25,2.4,0.0,0.0,0.0,0.0,-3.08,-10.84,-9.33,0.0,1.79,0.0,2.58,0.0,0.0,0,0,0,2+3+4+6+9,1+3+4+9,1+2+3+4+5+7+8+9,1+3+6+7,85,148,0.0,-0.06,3,-8,0,0,0.0,0.0,0.0,0.0,1.0
6815,EUPE CORPORATION BERHAD,Property,2019-02-01,10,1.5,1.46,4.5,1.24,0.93,0.49,0.53,0.38,0.72,2.75,2.0,0.26,0.49,0.02,2.83,9.62,9.92,0.33,0.32,4.7,-15.42,26.67,5.63,7.37,17.32,108.54,17.32,20.0,20.56,15.49,12.88,20.56,0.38,0.0,0.26,0.38,3.67,0,0,0,4+5+10,3,2+3+4+5+6+10,1+2+3+4+5+6+7+8+9+10,109,360,0.03,0.24,0,0,0,4,0.5,0.0,0.0,0.0,1.0
6769,JKG LAND BERHAD,Property,2019-01-01,10,1.0,0.13,0.0,0.14,0.11,0.06,0.07,0.045,0.09,0.21,9.0,0.01,0.14,0.0,1.43,3.57,0.45,0.15,0.15,29.32,5.7,20.5,13.1,11.69,0.0,-63.66,-46.85,-25.14,9.0,7.68,9.01,9.0,1.54,0.0,0.0,1.54,35.96,1,0,0,1+4+5+6+8+9+10,+,1+2+3+5+6+8+10,+,59,75,0.01,0.0,19,-36,0,1,0.0,0.0,0.0,0.0,1.0
6718,CRESCENDO CORPORATION BERHAD,Property,2019-01-01,10,2.0,1.27,1.64,0.66,0.5,0.94,0.89,0.77,1.3,3.23,9.0,0.1,0.11,0.06,6.74,3.08,3.78,0.29,0.29,21.42,3.88,21.57,12.72,9.8,16.4,16.4,-23.32,-4.87,12.82,12.28,13.45,12.82,5.59,4.42,5.49,5.59,38.37,1,0,0,4+5+7+10,+,1+2+4+5+7+10,+,160,296,0.12,0.12,0,0,0,5,0.0,0.0,1.0,0.0,1.0
6602,BCB BERHAD,Property,2019-06-01,10,2.5,1.47,0.6,0.95,0.71,0.26,0.265,0.19,0.395,1.18,2.0,0.12,0.45,0.0,0.0,9.75,8.32,0.42,0.51,7.41,0.35,24.17,12.26,12.21,4.99,15.04,4.99,-19.88,52.83,17.44,14.67,52.83,0.1,0.0,0.2,0.1,1.63,1,0,0,3+4+10,+,3+4+8+10,+,91,425,0.53,0.1,28,45,0,0,0.5,0.0,1.0,0.0,1.0
6548,MALAYSIA PACIFIC CORPORATION BERHAD,Property,2019-06-01,10,1.0,0.41,-0.0,-2.2,-1.65,0.09,0.095,0.055,0.165,0.23,0.0,-0.22,-2.32,0.0,0.0,-95.48,-84.71,0.0,0.01,-98.67,-6.2,2.46,-1.87,-2.47,0.0,0.0,0.0,0.0,-85.82,-222.81,-181.6,-85.82,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+5+7+8+10,1+2+3+4+5+6+8+9,1+2+3+4+5+6+7+8+9+10,2+3+4+5+6+7+8+9+10,10,15,0.23,-0.28,-15,21,0,0,0.0,0.0,0.0,0.0,1.0
6378,WMG HOLDINGS BERHAD,Property,2018-12-01,10,1.0,-0.16,-0.0,-0.4,-0.3,0.07,0.09,0.035,0.15,0.43,-2.0,-0.04,-0.44,0.0,0.0,-9.05,0.0,0.0,0.0,-33.55,-4.11,12.0,3.94,0.93,0.0,0.0,0.0,0.0,-35.04,-48.74,-32.44,-35.04,4.44,0.0,0.0,4.44,0.0,0,0,0,2+3+4+5+6+7+9+10,1+2+3+4+6+7+8,1+2+3+4+5+6+7+8+9+10,1+2+3+4+5,127,25,0.07,-0.04,19,-24,0,0,0.0,0.0,0.0,0.0,1.0
6181,MALTON BERHAD,Property,2019-06-01,10,1.5,0.45,0.61,0.5,0.38,0.36,0.385,0.235,0.605,1.75,7.0,0.06,0.16,0.02,3.9,3.17,2.88,0.11,0.14,9.2,3.29,11.86,7.57,8.35,10.13,-12.6,-13.77,10.13,13.96,11.02,10.98,13.96,5.11,3.91,4.01,5.11,33.74,1,0,0,2+8+10,+,1+2+4+5+8,+,347,992,0.05,0.05,131,-147,0,5,0.5,0.0,0.0,0.0,1.0
6173,BINA DARULAMAN BERHAD,Property,2018-12-01,10,1.0,0.01,0.0,0.25,0.19,0.27,0.295,0.19,0.43,1.53,18.0,0.02,0.07,0.0,0.0,1.09,-8.66,0.07,0.08,4.04,-7.75,8.5,0.38,3.26,0.0,0.0,0.0,0.0,11.37,-10.63,1.05,11.37,6.05,6.52,7.18,6.05,24.74,0,0,0,1+2+4+6+9+10,1+2,1+2+4+6+9+10,1+3+6+7+8+9,214,203,0.21,-0.14,26,-32,0,0,0.0,0.0,0.0,0.0,1.0
6114,MKH BERHAD,Property,2019-09-01,10,2.5,1.65,0.26,1.55,1.16,1.16,1.1,0.81,1.86,2.84,8.0,0.14,0.13,0.04,3.64,4.98,5.22,0.16,0.19,11.65,7.51,16.09,11.8,11.09,1.83,-32.5,-9.39,1.83,9.42,10.78,10.89,9.42,2.4,3.52,3.29,2.4,22.27,1,0,0,3+10,+,2+3+5+6+10,+,256,1122,0.08,0.14,51,251,0,5,0.5,0.0,1.0,0.0,1.0
6076,ENCORP BERHAD,Property,2018-12-01,10,0.5,-2.17,-0.0,-2.04,-1.53,0.26,0.2,0.185,0.4,1.18,-1.0,-0.15,-0.75,0.0,0.0,-12.83,-0.58,2.2,2.2,3.43,-31.0,60.0,14.5,10.74,0.0,0.0,0.0,0.0,4.96,-5.32,-1.85,4.96,1.66,0.0,0.75,1.66,36.12,0,0,1,1+2+4+5+10,1+2,1+2+3+4+5+6+7+9+10,,235,260,0.1,-0.01,68,157,0,0,0.0,0.0,0.5,0.0,0.0
6041,FARLIM GROUP (MALAYSIA) BHD,Property,2018-12-01,10,1.0,0.11,-0.0,-0.53,-0.4,0.23,0.265,0.165,0.36,1.03,-7.0,-0.04,-0.15,0.0,0.0,-3.83,-0.4,0.0,0.0,22.88,-18.67,13.33,-2.67,3.19,0.0,0.0,0.0,0.0,10.68,9.11,19.37,10.68,1.72,3.11,3.43,1.72,32.5,0,0,0,1+2+3+6+7+8+9+10,1+6+7,1+2+3+4+5+6+7+9+10,1+2+4+5,86,10,0.03,0.0,16,-12,0,0,0.0,0.0,0.0,0.0,1.0
6017,SHL CONSOLIDATED BHD,Property,2019-03-01,10,1.0,2.11,0.25,2.7,2.03,2.1,1.98,1.75,2.81,3.29,11.0,0.18,0.09,0.16,8.08,5.62,7.83,0.0,0.0,29.17,7.3,16.12,11.71,10.21,1.37,-7.81,1.37,11.05,10.34,11.44,11.85,10.34,6.57,7.1,7.18,6.57,61.82,1,0,0,1+2+3+8+9+10,+,1+2+4+8+10,+,250,168,0.11,0.26,154,-45,0,5,0.0,0.0,0.0,0.0,1.0
5827,ORIENTAL INTEREST BERHAD,Property,2019-06-01,10,2.0,16.1,2.85,3.73,2.8,1.78,1.7,1.58,2.2,2.9,6.0,0.29,0.17,0.08,4.71,9.85,13.65,0.2,0.22,9.17,-25.0,136.0,55.5,27.54,9.82,9.82,42.01,19.91,6.22,13.36,11.26,6.22,3.42,3.28,2.74,3.42,108.24,0,0,0,7+9+10,9,2+3+7+8+9+10,2+7+9,96,297,0.01,0.37,9,102,0,5,0.5,0.0,0.5,0.0,1.0
5789,LBS BINA GROUP BERHAD,Property,2018-12-01,10,1.0,1.23,0.4,0.4,0.3,0.4,0.365,0.31,0.585,0.89,8.0,0.05,0.14,0.02,4.93,5.07,5.98,0.57,0.5,12.95,-29.0,78.33,24.66,21.42,8.1,-2.51,-33.28,8.1,10.1,6.03,5.17,10.1,1.06,2.67,1.86,1.06,20.3,0,0,0,1+10,10,2+4+5+9+10,1+2+3+4+5+8+10,198,1122,-0.02,0.06,-43,-46,0,5,0.5,0.0,0.0,0.0,0.5
5738,COUNTRY HEIGHTS HOLDINGS BHD,Property,2018-12-01,10,1.0,4.94,-2.52,-0.56,-0.42,1.06,0.955,0.8,1.58,3.0,-8.0,-0.13,-0.14,0.0,0.0,-4.21,10.64,0.21,0.21,9.14,-146.0,70.0,-38.0,-6.08,19.39,0.0,19.39,20.79,5.92,4.68,4.96,5.92,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+8+10,2+3+4,1+2+3+4+10,2+3,176,91,0.01,0.32,16,2,0,0,0.0,0.0,0.0,0.0,1.0
5606,IGB BERHAD,Property,2018-12-01,10,1.0,6.28,2.37,1.45,1.09,2.91,2.57,2.35,4.06,5.3037,11.0,0.23,0.09,0.03,1.17,4.43,8.93,1.1,1.17,36.03,4.64,50.0,27.32,18.33,10.29,21.38,10.29,12.11,7.91,8.39,7.64,7.91,0.58,0.68,0.57,0.58,3.77,1,0,0,2+3+4+6+7+9+10,+,1+4+6+7+8+9+10,+,213,1302,0.1,0.26,0,0,0,1,0.0,0.0,1.0,0.0,0.0
5401,TROPICANA CORPORATION BERHAD,Property,2018-12-01,10,2.0,2.14,0.0,3.02,2.26,0.79,0.805,0.72,0.94,3.21,4.0,0.23,0.29,0.0,0.0,7.12,5.07,0.35,0.39,16.27,3.31,15.33,9.32,7.93,0.0,-8.74,-14.14,-1.04,15.08,11.33,14.4,15.08,3.87,2.94,3.56,3.87,31.21,1,0,0,1+4+9+10,+,1+3+4+5+9+10,+,312,1635,0.18,0.11,41,48,0,0,0.0,0.0,1.0,0.0,1.0
5288,SIME DARBY PROPERTY BERHAD,Property,2019-12-01,5,2.0,0.34,0.0,1.21,0.91,0.69,0.62,0.475,1.12,1.41,12.0,0.05,0.08,0.06,9.68,3.62,6.32,0.25,0.26,24.62,0.0,13.69,6.84,8.25,0.0,-10.22,0.0,0.0,10.32,11.32,0.0,0.0,1.05,1.4,0.0,0.0,142.84,1,0,0,2+3+4+5,+,1+3+5,+,3254,3180,0.09,0.08,-521,412,0,5,0.0,0.0,1.0,0.0,1.0
5283,ECO WORLD INTERNATIONAL BERHAD,Property,2019-10-01,5,0.0,-0.29,29.58,0.02,0.02,0.58,0.43,0.31,1.14,1.11,6.0,0.07,0.16,0.0,0.0,6.36,7.22,0.54,0.51,718.56,-17.5,9.25,-4.12,-2.75,422.52,0.0,422.52,0.0,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1+3+4+5,3+4+5,2+3+4+5,1+2+3+4+5,0,0,0.0,0.08,0,-584,0,0,0.0,0.0,0.0,0.0,0.0
5249,IOI PROPERTIES GROUP BERHAD,Property,2019-06-01,9,1.0,0.73,0.0,1.41,1.06,1.02,1.09,0.825,1.43,3.43,9.0,0.12,0.11,0.03,2.75,3.55,3.56,0.55,0.54,44.55,0.0,12.22,6.11,6.74,0.0,-21.48,-16.04,0.0,10.19,8.54,9.85,0.0,2.81,3.52,3.38,0.0,17.22,1,0,1,1+2+8+9,+,1+2+3+5+8+9,+,1171,1843,0.2,0.12,92,757,0,4,0.0,0.0,1.0,0.0,0.0
5239,TITIJAYA LAND BERHAD,Property,2019-06-01,7,2.0,0.12,0.0,0.11,0.08,0.28,0.26,0.24,0.35,0.86,39.0,0.01,0.04,0.0,0.58,0.79,3.22,0.28,0.33,21.08,0.0,24.4,12.2,10.24,0.0,-85.51,-23.43,0.0,100.92,12.3,120.29,0.0,0.4,0.0,0.48,0.0,7.39,1,0,0,1+2+3+7,+,1+2+3+4+6+7,+,186,313,0.11,0.03,-11,117,0,0,0.0,0.0,1.0,0.0,1.0
5236,MATRIX CONCEPTS HOLDINGS BERHAD,Property,2019-03-01,6,3.5,3.38,0.9,2.83,2.12,1.49,1.7,1.24,1.997,1.91,6.0,0.29,0.17,0.13,7.5,15.35,17.24,0.12,0.15,25.07,6.22,17.05,11.64,9.88,3.12,0.0,3.12,0.0,11.35,14.15,12.44,0.0,4.35,5.88,5.22,0.0,14.97,1,0,1,3+6,+,1+3+6,+,456,1046,0.2,0.29,35,78,0,5,0.5,0.0,1.0,1.0,1.0
5213,SENTORIA GROUP BERHAD,Property,2018-09-01,10,1.0,-0.8,-0.0,-1.0,-0.75,0.16,0.13,0.09,0.315,0.87,-1.0,-0.1,-0.77,0.0,0.0,-11.16,5.72,0.51,0.48,16.22,0.0,15.92,7.96,7.45,0.0,-6.21,-14.51,-37.89,91.96,15.16,11.83,0.0,1.16,0.83,1.41,0.0,0.0,1,0,0,9+10,+,1+3+5+7+8+9+10,+,85,293,5.87,0.05,0,-31,0,0,0.5,0.0,0.0,0.0,0.5
5207,SBC CORPORATION BERHAD,Property,2019-03-01,9,1.5,-2.02,0.29,0.61,0.46,0.29,0.36,0.18,0.5,1.62,5.0,0.07,0.19,0.01,2.78,4.49,3.14,0.07,0.08,10.72,-74.0,16.36,-28.82,-0.77,4.16,-3.51,-22.09,4.16,8.95,3.02,5.29,0.0,1.32,0.0,1.23,0.0,7.91,0,0,0,2+3+4+7,3,2+3+4+5+6,4+5+6,113,146,0.09,0.05,3,9,0,4,0.0,0.0,0.5,0.0,1.0
5200,UOA DEVELOPMENT BHD,Property,2019-12-01,10,2.0,1.01,0.54,2.43,1.82,1.72,1.77,1.38,2.42,2.58,9.0,0.2,0.11,0.14,7.91,7.87,8.2,0.0,0.0,43.8,0.0,10.1,5.05,6.74,2.69,-21.25,-1.8,2.69,14.52,10.93,12.94,0.0,5.67,6.75,6.59,0.0,40.19,1,0,0,1+4+6+10,+,1+2+3+6+8,+,375,1104,0.31,0.21,-13,569,0,5,0.0,0.0,1.0,0.0,1.0
5191,TAMBUN INDAH LAND BERHAD,Property,2018-12-01,9,2.0,0.59,0.0,1.42,1.06,0.51,0.51,0.36,0.8,1.48,5.0,0.11,0.22,0.05,9.61,7.58,9.32,0.19,0.06,27.56,0.67,10.07,5.37,5.66,0.0,-18.49,-7.33,0.0,32.23,22.91,20.74,0.0,6.04,10.6,8.79,0.0,28.84,1,0,0,1+2+3+4+9,+,1+2+4+8+9,+,40,179,0.93,0.13,-10,115,0,5,0.0,0.0,1.0,0.0,1.0
5182,MCT BERHAD,Property,2018-06-01,9,2.0,0.22,0.0,0.32,0.24,0.18,0.205,0.07,0.41,0.6257,7.0,0.03,0.15,0.0,0.0,4.67,9.58,0.19,0.2,9.45,0.07,14.9,7.48,5.06,0.06,0.06,-54.26,0.0,415.76,16.56,290.55,0.0,47.88,0.83,20.25,0.0,6.28,1,0,0,1+2+4+5+9,+,2+4+7+8+9,+,256,436,7.67,0.11,39,187,0,0,0.0,0.0,1.0,0.0,1.0
5175,IVORY PROPERTIES GROUP BERHAD,Property,2019-03-01,9,1.0,0.17,0.0,0.1,0.08,0.15,0.135,0.115,0.22,0.83,17.0,0.01,0.07,0.0,0.0,0.96,0.11,0.09,0.1,9.23,4.68,28.5,16.59,12.61,0.0,-65.19,-48.98,0.0,10.07,4.87,6.54,0.0,1.67,5.0,3.0,0.0,0.0,1,0,0,1+2+3+5+8,+,1+3+4+6+7+8,+,163,161,0.22,0.0,-12,-69,0,0,0.0,0.0,0.0,0.0,1.0
5158,TA GLOBAL BERHAD,Property,2018-12-01,10,2.0,0.17,0.14,0.2,0.15,0.21,0.205,0.18,0.275,0.59,9.0,0.02,0.1,0.02,7.8,3.68,3.4,0.21,0.22,20.62,1.55,15.5,8.52,10.59,6.99,0.0,6.99,-17.57,14.76,11.68,10.94,14.76,1.51,1.31,2.34,1.51,45.22,1,0,0,3+8+9+10,+,2+3+6+8+9+10,+,287,1954,0.03,0.03,0,1176,0,5,0.0,0.0,1.0,0.0,1.0
5148,UEM SUNRISE BERHAD,Property,2018-12-01,10,2.5,2.33,0.52,0.36,0.27,0.48,0.435,0.275,0.89,1.61,9.0,0.05,0.11,0.0,0.0,3.06,4.19,0.37,0.34,19.84,11.75,81.33,46.54,34.05,10.35,-1.23,-15.36,10.35,4.29,4.01,4.97,4.29,1.19,1.11,1.95,1.19,18.75,1,0,0,1+4+10,+,1+3+4+5+10,+,403,2044,0.03,0.05,0,0,0,0,0.5,0.0,1.0,0.0,1.0
